investment,rd_intensity,leverage,interest_rate,sector,firm,year
24,10.5,0.31,4.1,3,83,2009
24,2.4,0.13,3.2,3,83,2010
14,0.5,0.17,5.6,3,83,2011
19,0,0.26,6.9,3,83,2012
16,7.8,0.43,3.4,3,83,2013
16,8.5,0.55,4,3,83,2014
30,2.9,0.07,4.1,3,83,2015
17,5.6,0.36,6.5,3,83,2016
18,7.7,0.68,5.6,3,83,2017
19,5.2,0.04,5.5,3,83,2018
20,7.6,0.58,8,3,83,2019
22,5.9,0.23,7,3,83,2020
12,4,0.79,7.6,3,83,2021
13,5.5,0.34,2.8,3,83,2022
17,6.7,0.44,7.3,3,83,2023
23,3.5,0.02,3.7,3,83,2024
30,5.9,0.48,2.4,4,84,2000
24,9.7,0.49,7.6,4,84,2001
23,4.8,0.41,5,4,84,2002
20,3.1,0.47,4,4,84,2003
20,10.4,0.46,2.2,4,84,2004
20,8.3,0.34,7.9,4,84,2005
25,8,0.67,2.1,4,84,2006
18,2.1,0.25,3.4,4,84,2007
11,6.7,0.72,2.9,4,84,2008
17,7.7,0.05,4.1,4,84,2009
19,4.4,0.2,3.2,4,84,2010
13,10.9,0.34,5.6,4,84,2011
15,3.8,0.55,6.9,4,84,2012
22,2,0.22,3.4,4,84,2013
21,5.6,0.58,4,4,84,2014
20,6.4,0.76,4.1,4,84,2015
26,3.5,0.07,6.5,4,84,2016
15,6.3,0.23,5.6,4,84,2017
21,5.6,0.06,5.5,4,84,2018
18,8,0.7,8,4,84,2019
16,3.6,0.67,7,4,84,2020
15,3.5,0.46,7.6,4,84,2021
43,3.5,0.04,2.8,4,84,2022
32,8,0.21,7.3,4,84,2023
18,8.1,0.4,3.7,4,84,2024
43,3.5,0.45,2.4,5,85,2000
13,3.7,0.62,7.6,5,85,2001
22,9.4,0.12,5,5,85,2002
49,5.1,0.58,4,5,85,2003
19,8,0.48,2.2,5,85,2004
28,10.2,0.35,7.9,5,85,2005
25,8.5,0.59,2.1,5,85,2006
25,8.2,0.4,3.4,5,85,2007
17,3.1,0.32,2.9,5,85,2008
12,2.9,0.38,4.1,5,85,2009
11,5.9,0.46,3.2,5,85,2010
12,4.1,0.7,5.6,5,85,2011
16,4.9,0.44,6.9,5,85,2012
23,5.8,0.25,3.4,5,85,2013
45,3.9,0.18,4,5,85,2014
18,8.6,0.52,4.1,5,85,2015
18,0.3,0.45,6.5,5,85,2016
15,2.2,0.14,5.6,5,85,2017
22,2.3,0.36,5.5,5,85,2018
18,0.8,0.67,8,5,85,2019
20,10.3,0.37,7,5,85,2020
8,6.3,0.01,7.6,5,85,2021
30,7.5,0.53,2.8,5,85,2022
20,8,0.14,7.3,5,85,2023
13,3.1,0.2,3.7,5,85,2024
23,4.4,0.8,2.4,4,86,2000
31,4.9,0.25,7.6,4,86,2001
11,2.3,0.03,5,4,86,2002
27,2.5,0.47,4,4,86,2003
18,6,0.63,2.2,4,86,2004
14,7.9,0.35,7.9,4,86,2005
21,2.9,0.45,2.1,4,86,2006
21,4.4,0.39,3.4,4,86,2007
22,5,0.33,2.9,4,86,2008
12,1.4,0.79,4.1,4,86,2009
48,7.8,0.15,3.2,4,86,2010
11,1.5,0.42,5.6,4,86,2011
17,7.1,0.51,6.9,4,86,2012
13,2.9,0.06,3.4,4,86,2013
19,8.1,0.7,4,4,86,2014
20,3.8,0.73,4.1,4,86,2015
31,10.9,0.32,6.5,4,86,2016
16,4.1,0.27,5.6,4,86,2017
33,0.4,0.05,5.5,4,86,2018
30,2.6,0.1,8,4,86,2019
12,0.9,0.78,7,4,86,2020
9,2.5,0.66,7.6,4,86,2021
19,4,0.18,2.8,4,86,2022
9,3,0.7,7.3,4,86,2023
12,2.4,0.03,3.7,4,86,2024
26,4.7,0.79,2.4,3,87,2000
26,7.6,0.14,7.6,3,87,2001
11,7.6,0.08,5,3,87,2002
38,3.8,0.23,4,3,87,2003
14,5.4,0.68,2.2,3,87,2004
18,4.1,0.18,7.9,3,87,2005
28,7.8,0.71,2.1,3,87,2006
30,7.2,0.55,3.4,3,87,2007
23,7,0.09,2.9,3,87,2008
28,5.7,0.2,4.1,3,87,2009
11,3.7,0.45,3.2,3,87,2010
16,6.4,0.29,5.6,3,87,2011
30,3.8,0.01,6.9,3,87,2012
28,3.9,0.17,3.4,3,87,2013
27,4.2,0.12,4,3,87,2014
12,0,0.69,4.1,3,87,2015
25,9.2,0.65,6.5,3,87,2016
11,0.1,0.52,5.6,3,87,2017
23,5.5,0.53,5.5,3,87,2018
36,4,0.43,8,3,87,2019
17,0,0.56,7,3,87,2020
8,3.7,0.35,7.6,3,87,2021
20,6.2,0.72,2.8,3,87,2022
15,2.5,0.23,7.3,3,87,2023
12,5.8,0.4,3.7,3,87,2024
12,4.5,0.47,2.4,5,88,2000
19,0,0.36,7.6,5,88,2001
15,6.4,0.05,5,5,88,2002
20,0,0.39,4,5,88,2003
19,7.4,0.8,2.2,5,88,2004
13,0.3,0.06,7.9,5,88,2005
50,8,0.07,2.1,5,88,2006
23,12.1,0.76,3.4,5,88,2007
11,6.2,0.33,2.9,5,88,2008
10,0,0.54,4.1,5,88,2009
33,8.1,0.02,3.2,5,88,2010
16,6.6,0.22,5.6,5,88,2011
24,9.4,0.74,6.9,5,88,2012
22,3.2,0.48,3.4,5,88,2013
27,3.2,0.29,4,5,88,2014
20,5.9,0.27,4.1,5,88,2015
28,6.6,0.53,6.5,5,88,2016
27,4.5,0.54,5.6,5,88,2017
25,4.7,0.1,5.5,5,88,2018
33,5.6,0.56,8,5,88,2019
12,7.6,0.73,7,5,88,2020
13,7.3,0.04,7.6,5,88,2021
34,6.5,0.21,2.8,5,88,2022
12,9.9,0.73,7.3,5,88,2023
11,5.3,0.26,3.7,5,88,2024
26,0,0.06,2.4,2,89,2000
27,3.8,0.46,7.6,2,89,2001
8,3.1,0.69,5,2,89,2002
69,6.5,0.29,4,2,89,2003
29,9.2,0.65,2.2,2,89,2004
14,3.9,0.58,7.9,2,89,2005
23,9.4,0.79,2.1,2,89,2006
21,9.2,0.18,3.4,2,89,2007
10,2.9,0.78,2.9,2,89,2008
15,1.3,0.71,4.1,2,89,2009
20,4.4,0.59,3.2,2,89,2010
9,4.1,0.77,5.6,2,89,2011
22,9.9,0.38,6.9,2,89,2012
24,5.8,0.39,3.4,2,89,2013
20,5.6,0.15,4,2,89,2014
26,5,0.04,4.1,2,89,2015
11,3.4,0.79,6.5,2,89,2016
23,2.2,0.42,5.6,2,89,2017
25,5,0.41,5.5,2,89,2018
34,10.9,0.04,8,2,89,2019
16,6.3,0.4,7,2,89,2020
13,5.6,0.7,7.6,2,89,2021
22,4.5,0.02,2.8,2,89,2022
16,2.8,0.53,7.3,2,89,2023
11,2.5,0.58,3.7,2,89,2024
29,3.3,0.11,2.4,1,90,2000
27,6,0.16,7.6,1,90,2001
11,0.9,0.5,5,1,90,2002
53,10,0.74,4,1,90,2003
23,8.8,0.32,2.2,1,90,2004
22,8.3,0.01,7.9,1,90,2005
28,9.9,0.77,2.1,1,90,2006
24,5.3,0.07,3.4,1,90,2007
20,5.4,0.37,2.9,1,90,2008
10,0.6,0.28,4.1,1,90,2009
30,2.5,0.54,3.2,1,90,2010
13,5.6,0.38,5.6,1,90,2011
16,1.9,0.49,6.9,1,90,2012
18,2.3,0.29,3.4,1,90,2013
21,6.3,0.55,4,1,90,2014
32,7.4,0.36,4.1,1,90,2015
18,13.1,0.77,6.5,1,90,2016
26,4.2,0.15,5.6,1,90,2017
29,11.2,0.61,5.5,1,90,2018
22,6.6,0.36,8,1,90,2019
16,8.8,0.35,7,1,90,2020
12,6.1,0.26,7.6,1,90,2021
33,8.4,0.03,2.8,1,90,2022
10,0,0.75,7.3,1,90,2023
17,11.4,0.36,3.7,1,90,2024
22,7.1,0.79,2.4,2,91,2000
16,5.1,0.33,7.6,2,91,2001
13,4.5,0.29,5,2,91,2002
52,6,0.42,4,2,91,2003
20,3.2,0.7,2.2,2,91,2004
26,10.7,0.35,7.9,2,91,2005
23,8.4,0.62,2.1,2,91,2006
11,0.8,0.54,3.4,2,91,2007
21,6.6,0.05,2.9,2,91,2008
21,5.7,0.34,4.1,2,91,2009
21,5.2,0.79,3.2,2,91,2010
14,8.9,0.66,5.6,2,91,2011
30,8.2,0.19,6.9,2,91,2012
24,8.4,0.23,3.4,2,91,2013
30,8.6,0.49,4,2,91,2014
22,4.6,0.05,4.1,2,91,2015
33,6.2,0.5,6.5,2,91,2016
21,9.2,0.78,5.6,2,91,2017
19,7.3,0.28,5.5,2,91,2018
24,11.1,0.5,8,2,91,2019
14,3.8,0.37,7,2,91,2020
7,3.5,0.7,7.6,2,91,2021
40,7.1,0.24,2.8,2,91,2022
18,5.9,0.67,7.3,2,91,2023
7,0,0.64,3.7,2,91,2024
18,1.6,0.65,2.4,2,92,2000
6,2.7,0.43,7.6,2,92,2001
16,5,0.21,5,2,92,2002
30,9.3,0.54,4,2,92,2003
29,0.7,0.07,2.2,2,92,2004
10,7.1,0.69,7.9,2,92,2005
23,4.9,0.74,2.1,2,92,2006
22,7.5,0.38,3.4,2,92,2007
32,11.5,0.37,2.9,2,92,2008
32,3.7,0,4.1,2,92,2009
40,12.5,0.24,3.2,2,92,2010
20,1.8,0.23,5.6,2,92,2011
28,5.1,0.71,6.9,2,92,2012
31,5.2,0.38,3.4,2,92,2013
27,7,0.6,4,2,92,2014
21,7.2,0.02,4.1,2,92,2015
25,5.7,0.31,6.5,2,92,2016
27,8,0.39,5.6,2,92,2017
7,5.1,0.5,5.5,2,92,2018
13,0.5,0.75,8,2,92,2019
18,3.1,0.69,7,2,92,2020
10,0.7,0.11,7.6,2,92,2021
20,2.8,0.46,2.8,2,92,2022
18,7.1,0.42,7.3,2,92,2023
17,5.3,0.03,3.7,2,92,2024
53,7.6,0.43,2.4,5,93,2000
15,4.8,0.71,7.6,5,93,2001
20,3.8,0.54,5,5,93,2002
33,8.1,0.07,4,5,93,2003
32,4.3,0.37,2.2,5,93,2004
9,6.4,0.16,7.9,5,93,2005
36,12.5,0.1,2.1,5,93,2006
15,6.3,0.65,3.4,5,93,2007
18,5.7,0.48,2.9,5,93,2008
11,5.6,0.75,4.1,5,93,2009
15,6.8,0.72,3.2,5,93,2010
12,4.8,0.06,5.6,5,93,2011
14,2.9,0.24,6.9,5,93,2012
21,8.2,0.63,3.4,5,93,2013
16,2.9,0.75,4,5,93,2014
13,7.9,0.57,4.1,5,93,2015
11,3.5,0.54,6.5,5,93,2016
29,8,0.06,5.6,5,93,2017
27,0.3,0.25,5.5,5,93,2018
29,10.8,0.13,8,5,93,2019
32,0.8,0.14,7,5,93,2020
16,7.3,0.54,7.6,5,93,2021
20,7.1,0.19,2.8,5,93,2022
13,4.4,0.39,7.3,5,93,2023
14,1.2,0.39,3.7,5,93,2024
48,8.3,0.37,2.4,2,94,2000
14,3.8,0.5,7.6,2,94,2001
16,5.9,0.63,5,2,94,2002
27,5.2,0.68,4,2,94,2003
46,8.2,0.07,2.2,2,94,2004
23,8.1,0.27,7.9,2,94,2005
34,5.6,0.42,2.1,2,94,2006
18,0.9,0.78,3.4,2,94,2007
12,3,0.23,2.9,2,94,2008
40,6.2,0.55,4.1,2,94,2009
15,3.7,0.1,3.2,2,94,2010
9,1.3,0.2,5.6,2,94,2011
18,4.2,0.6,6.9,2,94,2012
34,7.1,0.05,3.4,2,94,2013
21,2.2,0.71,4,2,94,2014
13,7.6,0.72,4.1,2,94,2015
16,9.4,0.47,6.5,2,94,2016
24,6.3,0.06,5.6,2,94,2017
36,4.5,0.25,5.5,2,94,2018
26,3.1,0.51,8,2,94,2019
16,5.1,0.1,7,2,94,2020
16,0,0.04,7.6,2,94,2021
21,5.4,0.14,2.8,2,94,2022
22,7.5,0.52,7.3,2,94,2023
12,8.3,0.45,3.7,2,94,2024
13,0,0.17,2.4,5,95,2000
22,9,0.5,7.6,5,95,2001
17,3,0.42,5,5,95,2002
20,1,0.69,4,5,95,2003
15,1.8,0.29,2.2,5,95,2004
18,10.6,0.33,7.9,5,95,2005
19,6,0.72,2.1,5,95,2006
13,5.2,0.44,3.4,5,95,2007
16,3.9,0.76,2.9,5,95,2008
14,1.3,0.05,4.1,5,95,2009
19,1.4,0.05,3.2,5,95,2010
14,4.7,0.35,5.6,5,95,2011
10,6,0.79,6.9,5,95,2012
34,5.5,0.14,3.4,5,95,2013
21,1.6,0.6,4,5,95,2014
24,7.1,0.74,4.1,5,95,2015
28,5.9,0.05,6.5,5,95,2016
15,8.5,0.68,5.6,5,95,2017
21,5.4,0.55,5.5,5,95,2018
20,2.4,0.48,8,5,95,2019
33,7.9,0.2,7,5,95,2020
18,7.6,0.47,7.6,5,95,2021
22,7.4,0.24,2.8,5,95,2022
16,5.4,0.58,7.3,5,95,2023
11,0.2,0.39,3.7,5,95,2024
27,5.1,0.08,2.4,4,96,2000
15,7.7,0.62,7.6,4,96,2001
16,5.1,0.53,5,4,96,2002
35,8.2,0.59,4,4,96,2003
19,1.7,0.77,2.2,4,96,2004
30,5.4,0.01,7.9,4,96,2005
53,10.5,0.02,2.1,4,96,2006
46,5.5,0.01,3.4,4,96,2007
17,6.4,0.13,2.9,4,96,2008
18,6,0.35,4.1,4,96,2009
36,9.3,0.61,3.2,4,96,2010
12,4.1,0.65,5.6,4,96,2011
12,1.7,0.44,6.9,4,96,2012
22,3.8,0.3,3.4,4,96,2013
29,1.4,0.16,4,4,96,2014
20,5.7,0.18,4.1,4,96,2015
15,8,0.69,6.5,4,96,2016
18,0,0.23,5.6,4,96,2017
39,9.6,0.72,5.5,4,96,2018
36,4.3,0.08,8,4,96,2019
19,3.5,0.11,7,4,96,2020
14,7.7,0.15,7.6,4,96,2021
24,5.8,0.07,2.8,4,96,2022
20,2.6,0.21,7.3,4,96,2023
19,6.9,0.22,3.7,4,96,2024
33,7.1,0.27,2.4,2,97,2000
14,3.8,0.53,7.6,2,97,2001
6,3.7,0.5,5,2,97,2002
24,11.7,0.57,4,2,97,2003
17,6.4,0.76,2.2,2,97,2004
11,1,0.53,7.9,2,97,2005
17,0,0.12,2.1,2,97,2006
17,5.1,0.64,3.4,2,97,2007
22,4.9,0.08,2.9,2,97,2008
19,6.8,0.6,4.1,2,97,2009
14,4.8,0.41,3.2,2,97,2010
14,4.4,0.25,5.6,2,97,2011
21,4.9,0.28,6.9,2,97,2012
23,7.1,0.79,3.4,2,97,2013
38,5.9,0.55,4,2,97,2014
26,1.9,0.06,4.1,2,97,2015
15,3.4,0.7,6.5,2,97,2016
46,4.8,0.17,5.6,2,97,2017
16,5.3,0.57,5.5,2,97,2018
22,3.7,0.05,8,2,97,2019
18,6.7,0.3,7,2,97,2020
16,10.2,0.7,7.6,2,97,2021
16,5.1,0.11,2.8,2,97,2022
19,5.7,0.32,7.3,2,97,2023
33,4.9,0.16,3.7,2,97,2024
22,1.3,0.27,2.4,2,98,2000
16,5.8,0.39,7.6,2,98,2001
12,9,0.35,5,2,98,2002
36,1.7,0.64,4,2,98,2003
18,3.4,0.54,2.2,2,98,2004
9,1.3,0.64,7.9,2,98,2005
21,2.6,0.16,2.1,2,98,2006
21,0.8,0.59,3.4,2,98,2007
25,7,0.31,2.9,2,98,2008
12,3.6,0.42,4.1,2,98,2009
21,1.2,0.67,3.2,2,98,2010
13,3.7,0.01,5.6,2,98,2011
12,2,0.35,6.9,2,98,2012
20,1.5,0.64,3.4,2,98,2013
30,4.4,0.42,4,2,98,2014
35,4.5,0.32,4.1,2,98,2015
32,6.1,0.19,6.5,2,98,2016
11,4.3,0.78,5.6,2,98,2017
12,3.4,0.6,5.5,2,98,2018
25,5.5,0.36,8,2,98,2019
17,1.4,0.46,7,2,98,2020
9,0,0.59,7.6,2,98,2021
19,3.8,0.72,2.8,2,98,2022
40,13.3,0.47,7.3,2,98,2023
6,4.2,0.74,3.7,2,98,2024
18,0.3,0.55,2.4,5,99,2000
13,0,0.29,7.6,5,99,2001
11,5.9,0.19,5,5,99,2002
24,5.9,0.38,4,5,99,2003
11,1.6,0.32,2.2,5,99,2004
22,9.2,0.08,7.9,5,99,2005
37,8.2,0.33,2.1,5,99,2006
30,15.9,0.59,3.4,5,99,2007
25,10.2,0.44,2.9,5,99,2008
18,4.4,0.02,4.1,5,99,2009
18,3.6,0.17,3.2,5,99,2010
16,4.7,0.48,5.6,5,99,2011
11,0.6,0.69,6.9,5,99,2012
28,1.5,0.36,3.4,5,99,2013
33,3.1,0.36,4,5,99,2014
19,4.6,0.16,4.1,5,99,2015
12,1.4,0.54,6.5,5,99,2016
24,3,0,5.6,5,99,2017
15,5.1,0.09,5.5,5,99,2018
23,4,0.71,8,5,99,2019
18,4.1,0.2,7,5,99,2020
8,5,0.18,7.6,5,99,2021
20,9.6,0.73,2.8,5,99,2022
31,11.7,0.39,7.3,5,99,2023
27,2.5,0.56,3.7,5,99,2024
36,1.7,0,2.4,5,100,2000
33,3.7,0.52,7.6,5,100,2001
24,12,0.05,5,5,100,2002
32,10.5,0.63,4,5,100,2003
23,3.9,0.24,2.2,5,100,2004
26,10,0.43,7.9,5,100,2005
20,4.8,0.09,2.1,5,100,2006
27,4.2,0.01,3.4,5,100,2007
14,2.3,0.35,2.9,5,100,2008
15,4.4,0.76,4.1,5,100,2009
23,3.4,0.69,3.2,5,100,2010
7,3.6,0.66,5.6,5,100,2011
21,9.8,0,6.9,5,100,2012
22,3.5,0.07,3.4,5,100,2013
35,2.7,0.2,4,5,100,2014
10,2.7,0.66,4.1,5,100,2015
18,9,0.14,6.5,5,100,2016
22,4.2,0.15,5.6,5,100,2017
14,6.8,0.72,5.5,5,100,2018
12,0,0.63,8,5,100,2019
27,5.9,0.57,7,5,100,2020
14,10.6,0.39,7.6,5,100,2021
47,8.1,0.7,2.8,5,100,2022
13,0,0.62,7.3,5,100,2023
19,4.6,0.68,3.7,5,100,2024
17,2.3,0.64,2.4,5,101,2000
14,4.3,0.1,7.6,5,101,2001
14,5.8,0.32,5,5,101,2002
22,8.3,0.56,4,5,101,2003
18,4.6,0.24,2.2,5,101,2004
38,6.1,0.2,7.9,5,101,2005
29,3.1,0.37,2.1,5,101,2006
24,6.9,0.07,3.4,5,101,2007
16,0,0.24,2.9,5,101,2008
27,6.3,0.77,4.1,5,101,2009
25,7.5,0.44,3.2,5,101,2010
11,2.9,0.08,5.6,5,101,2011
26,6.5,0.26,6.9,5,101,2012
32,2.4,0.25,3.4,5,101,2013
23,6.9,0.05,4,5,101,2014
21,3.2,0.47,4.1,5,101,2015
27,2.9,0.56,6.5,5,101,2016
38,8.7,0.15,5.6,5,101,2017
9,1.4,0.77,5.5,5,101,2018
21,3.6,0.71,8,5,101,2019
31,9,0.51,7,5,101,2020
14,3.1,0.53,7.6,5,101,2021
26,8,0.49,2.8,5,101,2022
17,1,0.09,7.3,5,101,2023
14,6,0.58,3.7,5,101,2024
38,7.9,0.02,2.4,2,102,2000
9,4.3,0.71,7.6,2,102,2001
11,3.3,0.73,5,2,102,2002
19,0.8,0.65,4,2,102,2003
11,3.8,0.44,2.2,2,102,2004
24,11.4,0.61,7.9,2,102,2005
20,6.5,0.6,2.1,2,102,2006
18,1.5,0.4,3.4,2,102,2007
19,5.8,0.14,2.9,2,102,2008
44,9.5,0.14,4.1,2,102,2009
21,2.5,0.04,3.2,2,102,2010
10,4.5,0.09,5.6,2,102,2011
16,5.2,0.7,6.9,2,102,2012
27,11,0.48,3.4,2,102,2013
18,2.7,0.46,4,2,102,2014
11,0.4,0.5,4.1,2,102,2015
14,4.7,0.68,6.5,2,102,2016
28,9.9,0.58,5.6,2,102,2017
20,5.7,0.41,5.5,2,102,2018
16,2.9,0.38,8,2,102,2019
12,2.5,0.03,7,2,102,2020
14,4.8,0.77,7.6,2,102,2021
23,5.9,0.07,2.8,2,102,2022
19,4.4,0.14,7.3,2,102,2023
15,5,0.57,3.7,2,102,2024
12,5.1,0.72,2.4,2,103,2000
15,3.3,0.72,7.6,2,103,2001
16,5.2,0.24,5,2,103,2002
24,4.5,0.72,4,2,103,2003
29,9.1,0.53,2.2,2,103,2004
19,7,0.17,7.9,2,103,2005
26,0,0.45,2.1,2,103,2006
16,9,0.78,3.4,2,103,2007
24,4.3,0.39,2.9,2,103,2008
19,2.7,0.53,4.1,2,103,2009
23,5.6,0.26,3.2,2,103,2010
13,6,0.33,5.6,2,103,2011
23,1.8,0.63,6.9,2,103,2012
36,5.4,0.53,3.4,2,103,2013
17,4.2,0.6,4,2,103,2014
31,7.5,0.56,4.1,2,103,2015
15,4.2,0.43,6.5,2,103,2016
34,3.1,0.2,5.6,2,103,2017
40,4.3,0.05,5.5,2,103,2018
17,4.3,0.55,8,2,103,2019
18,4,0.71,7,2,103,2020
11,0,0.21,7.6,2,103,2021
22,2.9,0.22,2.8,2,103,2022
19,5.8,0.56,7.3,2,103,2023
24,4,0.54,3.7,2,103,2024
34,8.2,0.06,2.4,3,104,2000
24,6.1,0.68,7.6,3,104,2001
19,10.3,0.37,5,3,104,2002
22,3.1,0.32,4,3,104,2003
37,5,0.26,2.2,3,104,2004
23,9.5,0.67,7.9,3,104,2005
20,5.9,0.08,2.1,3,104,2006
20,9.5,0.36,3.4,3,104,2007
36,4.3,0.09,2.9,3,104,2008
17,0.7,0.15,4.1,3,104,2009
26,6.1,0.11,3.2,3,104,2010
7,5.7,0.78,5.6,3,104,2011
13,5.3,0.43,6.9,3,104,2012
37,9.8,0.18,3.4,3,104,2013
27,4.9,0.06,4,3,104,2014
35,2.9,0.14,4.1,3,104,2015
28,3.3,0.61,6.5,3,104,2016
24,5.9,0.64,5.6,3,104,2017
22,2.5,0.22,5.5,3,104,2018
35,10.9,0.57,8,3,104,2019
14,2,0.55,7,3,104,2020
12,7,0.54,7.6,3,104,2021
20,4.1,0.49,2.8,3,104,2022
17,8.5,0.79,7.3,3,104,2023
12,2.2,0.57,3.7,3,104,2024
18,0.2,0.14,2.4,2,105,2000
22,0.6,0.03,7.6,2,105,2001
12,3.5,0.69,5,2,105,2002
29,5.7,0.5,4,2,105,2003
14,7.5,0.02,2.2,2,105,2004
24,3.6,0.51,7.9,2,105,2005
50,3.2,0.66,2.1,2,105,2006
32,9.2,0.03,3.4,2,105,2007
13,3.5,0.34,2.9,2,105,2008
14,3.4,0.64,4.1,2,105,2009
22,0,0.35,3.2,2,105,2010
19,6.1,0.13,5.6,2,105,2011
21,6.1,0.26,6.9,2,105,2012
13,1.8,0.73,3.4,2,105,2013
28,5,0.36,4,2,105,2014
18,2.6,0.43,4.1,2,105,2015
22,5.9,0.16,6.5,2,105,2016
18,7.9,0.37,5.6,2,105,2017
14,7.9,0.52,5.5,2,105,2018
12,5.4,0.61,8,2,105,2019
13,3.8,0.78,7,2,105,2020
11,8.3,0.52,7.6,2,105,2021
34,6.2,0.35,2.8,2,105,2022
13,5.3,0.43,7.3,2,105,2023
17,0,0.31,3.7,2,105,2024
16,2.3,0.31,2.4,2,106,2000
17,4.2,0.5,7.6,2,106,2001
10,5,0.45,5,2,106,2002
15,0.6,0.12,4,2,106,2003
12,3.3,0.77,2.2,2,106,2004
20,7.8,0.16,7.9,2,106,2005
56,8.3,0.17,2.1,2,106,2006
43,9.3,0.33,3.4,2,106,2007
21,3.5,0.2,2.9,2,106,2008
13,7.5,0.62,4.1,2,106,2009
13,2,0.15,3.2,2,106,2010
8,0,0.41,5.6,2,106,2011
27,5.2,0.48,6.9,2,106,2012
26,6.8,0.35,3.4,2,106,2013
38,4.6,0.61,4,2,106,2014
21,3.5,0.34,4.1,2,106,2015
10,4.1,0.55,6.5,2,106,2016
15,3.8,0.56,5.6,2,106,2017
12,0,0.58,5.5,2,106,2018
27,7.3,0.46,8,2,106,2019
18,5.3,0.67,7,2,106,2020
24,9.6,0.39,7.6,2,106,2021
20,1.6,0.31,2.8,2,106,2022
12,6.4,0.67,7.3,2,106,2023
17,9.1,0.12,3.7,2,106,2024
18,7.3,0.63,2.4,2,107,2000
14,3.8,0.62,7.6,2,107,2001
14,2.8,0.26,5,2,107,2002
26,2.2,0.29,4,2,107,2003
22,4.9,0.46,2.2,2,107,2004
18,11.4,0.43,7.9,2,107,2005
18,1.2,0.52,2.1,2,107,2006
12,0,0.46,3.4,2,107,2007
17,1.8,0.06,2.9,2,107,2008
19,3.5,0.18,4.1,2,107,2009
32,0.8,0.46,3.2,2,107,2010
8,0,0.45,5.6,2,107,2011
29,6,0.02,6.9,2,107,2012
24,5.2,0.43,3.4,2,107,2013
42,4,0.13,4,2,107,2014
25,9.9,0.09,4.1,2,107,2015
11,4.2,0.46,6.5,2,107,2016
24,5,0.47,5.6,2,107,2017
11,0,0.24,5.5,2,107,2018
23,5.9,0.59,8,2,107,2019
27,8.6,0.25,7,2,107,2020
15,10.4,0.25,7.6,2,107,2021
33,5.2,0.29,2.8,2,107,2022
23,5.8,0.04,7.3,2,107,2023
11,0,0.68,3.7,2,107,2024
20,2.8,0.17,2.4,4,108,2000
18,0,0.6,7.6,4,108,2001
12,3.1,0.59,5,4,108,2002
29,4.4,0.45,4,4,108,2003
21,2.2,0.01,2.2,4,108,2004
12,0.9,0.29,7.9,4,108,2005
23,6.9,0.28,2.1,4,108,2006
27,1.4,0.42,3.4,4,108,2007
18,7.7,0.76,2.9,4,108,2008
13,2.9,0.33,4.1,4,108,2009
12,2.8,0.65,3.2,4,108,2010
9,2.4,0.78,5.6,4,108,2011
21,5.3,0.59,6.9,4,108,2012
39,6.3,0.12,3.4,4,108,2013
39,7.4,0.23,4,4,108,2014
23,0.2,0.39,4.1,4,108,2015
12,4,0.32,6.5,4,108,2016
18,7.1,0.61,5.6,4,108,2017
9,5.1,0.57,5.5,4,108,2018
24,6.9,0.16,8,4,108,2019
23,0,0.03,7,4,108,2020
14,6,0.38,7.6,4,108,2021
17,4.8,0.56,2.8,4,108,2022
21,10.1,0.64,7.3,4,108,2023
15,6,0.45,3.7,4,108,2024
21,6.6,0.47,2.4,2,109,2000
17,7,0.59,7.6,2,109,2001
26,13.3,0.61,5,2,109,2002
30,10,0.53,4,2,109,2003
24,4.7,0.48,2.2,2,109,2004
17,7,0.26,7.9,2,109,2005
16,0,0.44,2.1,2,109,2006
12,1,0.41,3.4,2,109,2007
14,4.7,0.33,2.9,2,109,2008
15,4.9,0.34,4.1,2,109,2009
17,3.3,0.25,3.2,2,109,2010
12,6.7,0.09,5.6,2,109,2011
16,0,0.45,6.9,2,109,2012
31,10.6,0.4,3.4,2,109,2013
37,3.5,0.01,4,2,109,2014
24,8.2,0.71,4.1,2,109,2015
17,0.9,0.35,6.5,2,109,2016
13,9.6,0.66,5.6,2,109,2017
15,8.5,0.26,5.5,2,109,2018
22,11.1,0.64,8,2,109,2019
13,3.6,0.64,7,2,109,2020
13,4,0.54,7.6,2,109,2021
31,5.1,0.69,2.8,2,109,2022
16,0,0.23,7.3,2,109,2023
11,4.5,0.4,3.7,2,109,2024
16,6.3,0.63,2.4,2,110,2000
16,0,0.08,7.6,2,110,2001
11,3.8,0.05,5,2,110,2002
16,6.5,0.33,4,2,110,2003
26,9.6,0.41,2.2,2,110,2004
22,4.4,0.2,7.9,2,110,2005
22,2.5,0.02,2.1,2,110,2006
18,12.9,0.42,3.4,2,110,2007
16,2,0.55,2.9,2,110,2008
9,3,0.79,4.1,2,110,2009
12,5.2,0.31,3.2,2,110,2010
9,4,0.66,5.6,2,110,2011
21,0,0.44,6.9,2,110,2012
18,1.8,0.1,3.4,2,110,2013
9,1.8,0.71,4,2,110,2014
17,0,0.49,4.1,2,110,2015
15,2.8,0.07,6.5,2,110,2016
19,3.4,0.16,5.6,2,110,2017
20,3.7,0.65,5.5,2,110,2018
32,5.2,0.22,8,2,110,2019
24,1.6,0.12,7,2,110,2020
7,4.1,0.54,7.6,2,110,2021
33,4.9,0.41,2.8,2,110,2022
